10000,0.000252
20000,0.000436
30000,0.000646
40000,0.000808
50000,0.000999
60000,0.001089
70000,0.001238
80000,0.001794
90000,0.001815
100000,0.002056
110000,0.001888
120000,0.002118
130000,0.002156
140000,0.002459
150000,0.002781
160000,0.003109
170000,0.003145
180000,0.003778
190000,0.004015
200000,0.003941
210000,0.004391
220000,0.003838
230000,0.004472
240000,0.004542
250000,0.004714
260000,0.004373
270000,0.004946
280000,0.004753
290000,0.005900
300000,0.005597
310000,0.007051
320000,0.006392
330000,0.007827
340000,0.006751
350000,0.007884
360000,0.007340
370000,0.007926
380000,0.007933
390000,0.008495
400000,0.007581
410000,0.008444
420000,0.007930
430000,0.007703
440000,0.007984
450000,0.008692
460000,0.008928
470000,0.009289
480000,0.008627
490000,0.009510
500000,0.008952
510000,0.009931
520000,0.009035
530000,0.009260
540000,0.010569
550000,0.010017
560000,0.010850
570000,0.011109
580000,0.010398
590000,0.012170
600000,0.011132
610000,0.010967
620000,0.012990
630000,0.014962
640000,0.014857
650000,0.015048
660000,0.015313
670000,0.014126
680000,0.015753
690000,0.014006
700000,0.014436
710000,0.014084
720000,0.016765
730000,0.016009
740000,0.014584
750000,0.014443
760000,0.014681
770000,0.015823
780000,0.015456
790000,0.015697
800000,0.015317
810000,0.017146
820000,0.016622
830000,0.016835
840000,0.017689
850000,0.018128
860000,0.018133
870000,0.016087
880000,0.016786
890000,0.018400
900000,0.019291
910000,0.018572
920000,0.018491
930000,0.019207
940000,0.018987
950000,0.019467
960000,0.019642
970000,0.019519
980000,0.018041
990000,0.018111
1000000,0.020590
