10000,0.000341
20000,0.000662
30000,0.000719
40000,0.001082
50000,0.001186
60000,0.001539
70000,0.001394
80000,0.002980
90000,0.002904
100000,0.002542
110000,0.002916
120000,0.003247
130000,0.002953
140000,0.003161
150000,0.004449
160000,0.004899
170000,0.004977
180000,0.005253
190000,0.006295
200000,0.005523
210000,0.006302
220000,0.005341
230000,0.006347
240000,0.006814
250000,0.006296
260000,0.007676
270000,0.006898
280000,0.006931
290000,0.009003
300000,0.009536
310000,0.009032
320000,0.009758
330000,0.008870
340000,0.010034
350000,0.010683
360000,0.010950
370000,0.011851
380000,0.009992
390000,0.010466
400000,0.010368
410000,0.010719
420000,0.012073
430000,0.011054
440000,0.010488
450000,0.011444
460000,0.010945
470000,0.011836
480000,0.010929
490000,0.011733
500000,0.013286
510000,0.011525
520000,0.013477
530000,0.013269
540000,0.012644
550000,0.012679
560000,0.012707
570000,0.013986
580000,0.018445
590000,0.018287
600000,0.021173
610000,0.018753
620000,0.019613
630000,0.023450
640000,0.020322
650000,0.023983
660000,0.019850
670000,0.021750
680000,0.019710
690000,0.020381
700000,0.020622
710000,0.022247
720000,0.019320
730000,0.023541
740000,0.020769
750000,0.018423
760000,0.021054
770000,0.022432
780000,0.020991
790000,0.021961
800000,0.022628
810000,0.019823
820000,0.020107
830000,0.020230
840000,0.021246
850000,0.022525
860000,0.022762
870000,0.026698
880000,0.021141
890000,0.022875
900000,0.022179
910000,0.023126
920000,0.022059
930000,0.022116
940000,0.021943
950000,0.024315
960000,0.024045
970000,0.023776
980000,0.022126
990000,0.024556
1000000,0.023129
